relative_path,asset_class,include_status,size_bytes,sha256
.gitignore,other,supporting_documentation,99,83852bccd861565e99ea97ca767034ac7f27838b6d7fc2a8fd06f4932f9afa09
README.md,documentation,supporting_documentation,2688,1828c638617c872eb33221c89fa98a4db5d2ee8e273d36b070d5d7acbbd323bf
code/adam4_1_candidate/Auto.java,code_candidate,candidate_include_after_manifest_and_license_review,4261,088cb3fe1c0cc2d95d9424dd690b1848dd0400a4c6dfd3d660044479ef35f881
code/adam4_1_candidate/Demo.java,code_candidate,candidate_include_after_manifest_and_license_review,175028,d46a27f6e5570041f6e689bb4ca1171b7d7178767e83bdd9a757bd1f510f4e85
code/adam4_1_candidate/DirectedGraph.java,code_candidate,candidate_include_after_manifest_and_license_review,29398,9c8575a26236dce64c2f0123fd46470ca70cde7b4c43d14c976869c3ed5d6893
code/adam4_1_candidate/Evolve.java,code_candidate,candidate_include_after_manifest_and_license_review,53024,675a63a053c6605c3948f8770cebe18d18cad6996a5dea3b9881342497b40e65
code/adam4_1_candidate/MenuFrame.java,code_candidate,candidate_include_after_manifest_and_license_review,1693,87bd23b229855e5df9457434feb01ed3f2fe2e8bbf7b14c4ff88338ddeecc685
code/adam4_1_candidate/Node.java,code_candidate,candidate_include_after_manifest_and_license_review,1536,5c9665f12a3dd7a48535e6faf2bb228f768fed32441e7a695c160c606339b8e6
code/adam4_1_candidate/WindowDestroyer.java,code_candidate,candidate_include_after_manifest_and_license_review,159,11856f7e0203dae084299a6f507b1fd6f5bfd0210987cb328c031e71e115d06c
data/examples/SiouxFalls.txt,documentation,supporting_documentation,2534,6087473d44b2d7e61c4e513ce9a542664cc88d2313138e31ff1641b72a326b84
data/examples/SiouxFallsOD.txt,documentation,supporting_documentation,2324,23a4b7dbd97a754a4ae49e99a204ca4812eabda253c4adb14aec61b52a358157
data/twin_cities_adam4_1_candidate/TC_linkinfo.txt,documentation,supporting_documentation,675206,53de932a72910f8074d0276b4f68678e402d98cb61bb8eb506fbcda142a1e145
data/twin_cities_adam4_1_candidate/TC_nodeinfo.txt,documentation,supporting_documentation,246504,074ecbd1147f70990d3d32cfd0ef8f22035147ef015a65a3486cbc4ec4238db7
documentation/FINALITY_REVIEW_DECISION.md,documentation,supporting_documentation,887,3b855b4b668b89ac6e3e54548601c6a3611f163475e7afe5ec512acaf0ec342b
documentation/READY_LAYOUT_RELOCATION.md,documentation,supporting_documentation,470,20bd2bca1cd46622fdb3d2d0ab8c26f80d0d19cbf177afe0ed8d2269ae6e0356
documentation/adam4_1_candidate/ADAM-Assignment.htm,documentation,supporting_documentation,6225,ec0dd749be98534d55d20459ee0665bd34bcc1757728c4292c7740e402a35751
documentation/adam4_1_candidate/HelpFileSONG1.0.htm,documentation,supporting_documentation,162619,603ac344d4e56bdfdcddc92e595aca28b1872f4a0ba9f5959cb0c9bb9b0c59b4
documentation/adam4_1_candidate/HelpFileSONG1.0.pdf,documentation,supporting_documentation,412956,58dfb0b4a1fbe53ccc8c9c7a41693b72d7c5953d8c122ab0bff67f6f3e328482
metadata/ADAM4_1_CANDIDATE_MANIFEST.csv,documentation,supporting_documentation,2957,531244087c2d20c2b41dd7193891a8bc3ec60f4ac062e2621efaa26ac8f32b92
metadata/ADAM4_1_NETWORK_COUNT_CHECK.csv,documentation,supporting_documentation,162,1e10d325aaedc65f9c4dc7ac5377003b69c35765624abba32e36542777e29905
metadata/PACKAGE_FILE_MANIFEST.csv,documentation,supporting_documentation,2211,780579e49e1d1e855bde76b11f3f4c6bd2e36e93ce91fe43929d57654bb0b2f6
metadata/READY_LAYOUT_RELOCATION_MANIFEST.csv,documentation,supporting_documentation,484,ea765ff16d33b4bd8aaa32dac6f6c5ba548c4b07313fc5d3726f5a9fe1d85a85
metadata/SOURCE_FILE_DECISIONS.csv,documentation,supporting_documentation,782,ddb06aa2ff6e891521fa3256517c99b4d68d1937784559e402435e24cd98bf9a
metadata/USER_ANSWER_CLOSEOUT.md,documentation,supporting_documentation,266,28105ccd6e94ff2825554df13608b289a5df8393de0b999e42bc80fbc4e05a1a
metadata/WORK_REQUIRED_CLOSEOUT.md,documentation,supporting_documentation,795,3bbd6a18a283c20043246c0d7ae25e7976b44e3e9b21c0fba974fa18e704e8af
paper/887-4031-1-PB.pdf,paper_reference,include_public_reference_copy_by_owner_decision,2273335,11c389bc9594a8de579cd7585db7199c03a6bb23c0a5bb1e3ffb6af50a24758f
paper/README.md,paper_reference,include_public_reference_copy_by_owner_decision,779,8f45c48a2b89062aa8b60975f1be0bca0b7ffcd812bbe28917544ad78a05869b
