7723
7393
4
1	1	113.875	244.1580189
2	2	133.3160377	243.2759434
3	3	108.5235849	233.3278302
4	4	100.6132075	221.7240566
5	5	120.9080189	226.8679245
6	6	112.2995283	221.5400943
7	7	124.8089623	229.629717
8	8	134.2806604	219.6627358
9	9	133.9693396	231.7617925
10	10	143.7877358	225.3136792
11	11	143.8608491	241.1556604
12	12	154.759434	240.8867925
13	13	154.3372642	229.5165094
14	14	158.5919811	219.0518868
15	15	174.9103774	239.7641509
16	16	179.75	218.6650943
17	17	176.995283	210.0518868
18	18	180.0589623	198.7264151
19	19	162.4245283	200.7146226
20	20	152.2028302	195.4457547
21	21	152.6981132	204.1037736
22	22	144.8608491	197.2382075
23	23	145.1014151	204.1650943
24	24	153.1462264	211.9386792
25	25	144.2216981	212.6438679
26	26	129.1768868	212.1037736
27	27	137.0212264	203.384434
28	28	137.3113208	198.1132075
29	29	131.9929245	199.1014151
30	30	127.7759434	200.2051887
31	31	131.3066038	193.6910377
32	32	128.5188679	195.0023585
33	33	125.3042453	195.4009434
34	34	122.1108491	195.2429245
35	35	123.0259434	200.879717
36	36	123.2877358	210.9033019
37	37	118.5165094	209.0377358
38	38	119.7051887	201.6933962
39	39	114.9457547	209.0448113
40	40	111.5778302	208.9976415
41	41	103.5353774	212.5636792
42	42	100.8773585	206.7995283
43	43	105.3231132	205.9150943
44	44	107.2877358	197.6580189
45	45	109.0849057	202.384434
46	46	114.740566	199.7075472
47	47	115.2358491	202.5990566
48	48	117.1509434	202.5778302
49	49	115.7523585	195.1768868
50	50	115.6650943	191.995283
51	51	117.4268868	192.3419811
52	52	119.6273585	194.9103774
53	53	119.5165094	192.0212264
54	54	121.4174528	191.8396226
55	55	121.6415094	189.3136792
56	56	119.2146226	189.1108491
57	57	122.2783019	186.3066038
58	58	125.4103774	187.1367925
59	59	125.3419811	191.740566
60	60	127.1273585	189.1721698
61	61	131.8608491	189.4339623
62	62	129.0353774	187.9009434
63	63	129.6226415	185.0283019
64	64	128.1367925	181.6981132
65	65	134.0188679	182.6014151
66	66	137.2995283	184.1863208
67	67	140.2122642	181.865566
68	68	137.3466981	179.365566
69	69	133.3915094	178.5471698
70	70	136.8396226	176.7830189
71	71	136.2570755	172.6698113
72	72	138.9103774	174.4740566
73	73	136.9834906	187.8608491
74	74	137.3726415	191.9976415
75	75	145.1273585	193.4740566
76	76	148.7995283	193.3938679
77	77	162.1863208	188.2146226
78	78	154.7429245	185.865566
79	79	148.5636792	188.9740566
80	80	143.6014151	188.5778302
81	81	142.6061321	184.759434
82	82	143.9834906	181.1745283
83	83	143.5165094	176.9174528
84	84	148.2122642	177.370283
85	85	156.740566	181.0377358
86	86	153.4150943	174.0542453
87	87	148.0825472	172.6391509
88	88	143.7877358	174.370283
89	89	142.1792453	172.4481132
90	90	162.1816038	178.8136792
91	91	158.8915094	177.7924528
92	92	157.0542453	174.7028302
93	93	158.4033019	172.9599057
94	94	162.365566	175.0731132
95	95	172.9504717	175.6721698
96	96	165.7688679	182.0754717
97	97	169.3042453	188.9858491
98	98	181.2193396	183.1957547
99	99	185.4339623	175.6391509
100	100	146.8183962	168.740566
101	101	147.2122642	171.0235849
102	102	143.7735849	169.8726415
103	103	140.5707547	168.6084906
104	104	139.4009434	166.2948113
105	105	140.9740566	165.5778302
106	106	143.5518868	166.4127358
107	107	145.9599057	166.3231132
108	108	147.3301887	164.3962264
109	109	143.5754717	164.5683962
110	110	146.7806604	162.1179245
111	111	143.4363208	162.754717
112	112	139.1981132	160.125
113	113	139.0400943	155.1768868
114	114	138.7783019	150.2099057
115	115	140.7712264	159.3207547
116	116	143.4150943	159.7146226
117	117	146.9433962	159.3136792
118	118	140.3113208	154.0943396
119	119	142.9457547	155.9504717
120	120	146.4504717	155.1533019
121	121	140.6863208	149.9716981
122	122	142.9646226	152.8962264
123	123	142.9669811	149.3325472
124	124	146.2924528	151.7783019
125	125	13.30896226	122.9103774
126	126	32.0990566	128.9363208
127	127	16.91509434	103.240566
128	128	41.98584906	99.35849057
129	129	16.4009434	78.22641509
130	130	41.08962264	80.80188679
131	131	65.02830189	83.38207547
132	132	59.11792453	76.29245283
133	133	50.54009434	59.88915094
134	134	59.5259434	98.6509434
135	135	67.86792453	104.8325472
136	136	76.70518868	108.5589623
137	137	82.79716981	108.9410377
138	138	86.08490566	108.4622642
